Transaction_ID,Date,SKU_ID,Product_Name,Category_L1,Category_L2,Category_L3,Unit_Price,Unit_Cost,Quantity_Sold,Total_Sale_Amount,Discount_Applied,Promotion_ID,Payment_Method,Store_ID,Store_Location,Region,Stock_On_Hand,Customer_ID
TXN009729,2021-12-01,SKU015,Stylish Fragrances Begin,Beauty,Fragrances,Formal,134.53,83.23,7,941.71,0.0,,Credit Card,STR012,South Noah,Northeast,0,
TXN009730,2021-11-26,SKU026,Chic Makeup Option,Beauty,Makeup,Seasonal,102.84,54.87,10,1028.4,,,UPI,STR011,New Jessica,Midwest,89,
TXN009731,2023-03-16,SKU039,Stylish Dresses According,Clothing,Dresses,Casual,111.89,60.65,3,335.67,0.0,,Credit Card,STR014,East Lydiamouth,West,79,
TXN009732,2024-06-30,SKU041,Bohemian Makeup Sure,Beauty,Makeup,Casual,168.85,133.51,8,1350.8,0.0,,Gift Card,STR004,New Kellystad,Midwest,43,
TXN009733,2020-03-22,SKU035,Luxurious Scarves Perform,Accessories,Scarves,Seasonal,50.7,27.36,5,253.5,0.0,,Credit Card,STR011,New Jessica,Midwest,17,
TXN009734,2023-06-22,SKU021,Trendy Makeup Discover,Beauty,Makeup,Seasonal,139.52,92.24,5,697.6,0.0,,UPI,STR006,Port Keith,South,77,
TXN009735,2023-03-28,SKU011,Chic Sandals Require,Footwear,Sandals,Formal,49.81,28.89,11,547.91,0.0,,Gift Card,STR012,South Noah,Northeast,12,c6523c3d-04d0-4f29-93e6-75fd1c99d366
TXN009736,2023-01-10,SKU021,Trendy Makeup Discover,Beauty,Makeup,Seasonal,139.52,92.24,6,837.12,0.0,,Credit Card,N/A,West Michael,Northeast,89,
TXN009737,2024-05-19,SKU011,Chic Sandals Require,Footwear,Sandals,Formal,49.81,28.89,8,398.48,0.0,,Gift Card,STR014,East Lydiamouth,West,91,
TXN009738,2020-02-06,SKU039,Stylish Dresses According,Clothing,Dresses,Casual,111.89,60.65,3,335.67,0.0,,Credit Card,STR006,Port Keith,South,68,0ae263e0-6e66-4c0a-81e0-a4a17bf820f6
TXN009739,2020-03-13,SKU003,Elegant Belts Ago,Accessories,Belts,Seasonal,116.64,83.37,2,233.28,17.82,PROMO003,Gift Card,STR004,New Kellystad,Midwest,84,
TXN009740,2020-01-19,SKU040,Stylish Scarves Song,Accessories,Scarves,Formal,176.15,92.06,2,282.29,0.94,PROMO002,Credit Card,STR002,Cassandraton,West,88,
TXN009741,2024-07-12,SKU042,Luxurious Handbags Collection,Accessories,Handbags,Formal,101.46,77.05,8,811.68,0.0,,Gift Card,STR012,South Noah,Northeast,23,
TXN009742,2024-05-23,SKU040,Stylish Scarves Song,Accessories,Scarves,Formal,176.15,92.06,8,1409.2,0.0,,Gift Card,STR007,Port Jesseville,Midwest,81,cb05aa14-0865-4a6e-9b99-eb8332440f07
TXN009743,2022-03-30,SKU015,Stylish Fragrances Begin,Beauty,Fragrances,Formal,134.53,83.23,6,807.18,0.0,,Credit Card,STR005,Lake Chad,West,54,
TXN009744,2023-07-18,SKU032,Trendy Bracelets Kind,Jewelry,Bracelets,Formal,57.1,29.65,5,285.5,2.26,PROMO002,Credit Card,STR009,West Michael,Northeast,77,
TXN009745,2022-09-24,SKU037,Vintage Handbags Table,Accessories,Handbags,Casual,77.32,48.2,8,618.56,0.0,,Cash,STR001,North Noahstad,South,65,
TXN009746,2021-04-22,SKU006,Vintage Sandals Election,Footwear,Sandals,Casual,28.38,21.41,2,56.76,0.0,,Credit Card,STR005,Lake Chad,West,48,0f2c01b7-97da-44cb-8373-5f49a8e7ebe3
TXN009747,2022-01-16,SKU011,Chic Sandals Require,Footwear,Sandals,Formal,49.81,28.89,4,199.24,0.0,,Cash,STR011,NEW JESSICA,Midwest,87,40c56cf6-e895-4041-9e71-afa97815c7df
TXN009748,2023-10-30,SKU032,Trendy Bracelets Kind,Jewelry,Bracelets,Formal,57.1,29.65,5,285.5,0.0,,Credit Card,STR015,Adamsborough,South,0,
TXN009749,2020-01-15,SKU048,Stylish Makeup Dinner,Beauty,Makeup,Seasonal,86.72,67.86,2,173.44,0.0,,Cash,STR015,Adamsborough,South,7,
TXN009750,2024-07-24,SKU047,Bohemian Makeup Clearly,Beauty,Makeup,Casual,25.22,14.02,4,100.88,0.0,,UPI,STR008,Ramirezstad,South,64,
TXN009751,2023-12-03,SKU041,Bohemian Makeup Sure,Beauty,Makeup,Casual,168.85,133.51,6,1013.1,7.96,PROMO005,Gift Card,STR013,Lake Mark,Northeast,69,
TXN009752,2020-11-16,SKU026,Chic Makeup Option,Beauty,Makeup,Seasonal,102.84,54.87,2,205.68,0.0,,Credit Card,STR014,East Lydiamouth,West,70,aae6f1a1-4d38-48d0-90f5-96510b147f1f
TXN009753,2020-06-12,SKU038,Trendy Pants True,Clothing,Pants,Seasonal,21.52,15.46,9,193.68,0.0,,UPI,STR007,Port Jesseville,Midwest,89,
TXN009754,2023-05-05,SKU036,Stylish Fragrances Fall,Beauty,Fragrances,Formal,159.08,118.08,8,1272.64,0.0,,Cash,STR011,New Jessica,Midwest,0,
TXN009755,2022-02-05,SKU039,Stylish Dresses According,Clothing,Dresses,Casual,111.89,60.65,8,895.12,0.0,,UPI,STR002,Cassandraton,West,35,c8497436-18b4-45b1-812a-34f402a13629
TXN009756,2023-07-13,SKU043,Elegant Dresses Save,Clothing,Dresses,Formal,197.21,114.3,9,1774.89,0.0,,Cash,STR005,Lake Chad,West,60,
TXN009757,2021-03-18,SKU036,Stylish Fragrances Fall,Beauty,Fragrances,Formal,159.08,118.08,5,795.4,0.0,,Cash,STR013,Lake Mark,Northeast,91,
TXN009758,2023-11-02,SKU043,Elegant Dresses Save,Clothing,Dresses,Formal,197.21,114.3,3,591.63,8.44,PROMO002,Credit Card,STR011,New Jessica,Midwest,75,
TXN009759,2020-10-22,SKU046,Minimalist Sandals Fall,Footwear,Sandals,Casual,100.59,78.04,10,1005.9,15.37,PROMO002,UPI,STR006,Port Keith,South,73,34952c00-9a0f-49e9-ab8b-8c111fb0ef34
TXN009760,2020-11-09,SKU043,Elegant Dresses Save,Clothing,Dresses,Formal,197.21,114.3,5,1057.31,12.75,PROMO005,Cash,STR011,New Jessica,Midwest,62,
TXN009761,2020-03-17,SKU031,Vintage Belts Offer,Accessories,Belts,Formal,199.08,138.35,1000,995.4,0.0,,Gift Card,STR008,Ramirezstad,South,52,
TXN009762,2021-01-20,SKU012,classic pants sit,Clothing,Pants,Seasonal,,63.93,5,557.45,0.0,,UPI,STR008,Ramirezstad,South,0,2f4ddc9b-3334-4d07-a6b3-6561966d2735
TXN009763,2023-06-06,SKU043,Elegant Dresses Save,CLOTHING,Dresses,Formal,197.21,114.3,6,1183.26,0.0,,Credit Card,STR010,Jacquelineland,Northeast,63,
TXN009764,2021-07-12,SKU039,Stylish Dresses According,Clothing,Dresses,Casual,111.89,60.65,10,1118.9,0.0,,Credit Card,STR003,Herrerafurt,South,3,
TXN009765,2020-03-29,SKU049,Minimalist Makeup Source,Beauty,Makeup,Seasonal,17.55,9.21,7,122.85,0.0,,UPI,STR012,South Noah,Northeast,53,173d5030-077d-4688-99fe-1c45abac7bf8
TXN009766,2023-09-24,SKU009,Trendy Sneakers Since,Footwear,Sneakers,Casual,18.71,10.63,8,149.68,15.4,PROMO003,Cash,STR012,South Noah,Northeast,47,
TXN009767,2020-03-31,SKU049,Minimalist Makzup Source,Beauty,Makeup,Seasonal,17.55,9.21,2,35.1,0.0,,Credit Card,STR006,Port Keith,South,66,
TXN009768,2020-06-19,SKU042,Luxurious Handbags Collection,Accessories,Handbags,Formal,101.46,77.05,6,608.76,0.0,,UPI,STR003,Herrerafurt,South,58,
TXN009769,2020-11-21,SKU026,Chic Makeup Option,Beauty,Makeup,Seasonal,102.84,54.87,10,1028.4,17.51,PROMO004,Credit Card,STR010,Jacquelineland,Northeast,50,
TXN009770,2020-11-20,SKU024, Modern Makeup Play ,Beauty,Makeup,Seasonal,169.92,110.84,7,1189.44,17.53,PROMO001,Cash,STR004,New Kellystad,Midwest,100,
TXN009771,2024-01-16,SKU008,Modern Necklaces Chair,Jewelry,Necklaces,Seasonal,167.59,114.89,7,1173.13,0.0,,Credit Card,STR011,New Jessica,Midwest,68,590bd0c6-946a-45a6-b2e4-01af47021755
TXN009772,2021-05-16,SKU016,Classic Necklaces Performance,Jewelry,Necklaces,Formal,56.86,38.01,3,170.58,0.0,,Credit Card,STR011,New Jessica,Midwest,44,
TXN009773,2021-06-06,SKU050,Chic Fragrances Great,Beauty,Fragrances,Seasonal,187.59,105.29,8,1500.72,10.98,PROMO001,Credit Card,STR010,Jacquelineland,Northeast,62,
TXN009774,2024-01-20,SKU019,Classic Dresses All,Clothing,Dresses,Seasonal,,100.58,1,160.5,12.39,PROMO003,Credit Card,STR015,Adamsborough,South,38,802993b1-daea-444a-a91a-49055a29fe6b
TXN009775,2020-06-28,SKU041,Bohemian Makeup Sure,Beauty,Makeup,Casual,,133.51,10,1688.5,0.0,,Credit Card,STR002,,West,28,
TXN009776,2020-06-07,SKU004,Luxurious Skincare Site,Beauty,Skincare,Casual,121.96,90.6,10,1219.6,0.0,,Credit Card,STR006,Port Keith,South,95,
TXN009777,2024-03-30,SKU038,Trendy Pants True,Clothing,Pants,Seasonal,21.52,15.46,20,430.4,0.0,,Credit Card,STR012,South Noah,Northeast,94,3de814ac-9cea-467b-ba82-854ac7e2a618
TXN009778,09/16/2024,SKU014,Chic Dresses Offer,Clothing,Dresses,Casual,86.22,44.82,5,431.1,0.0,,Credit Card,STR002,,West,33,
TXN009779,2024-11-03,SKU012,Classic Pants Sit,Clothing,Pants,Seasonal,111.49,63.93,2,222.98,,,Credit Card,STR010,Jacquelineland,Northeast,13,195efd72-117e-494e-91fa-f1c78141bb37
TXN009780,2024-08-16,SKU012,Classic Pants Sit,Clothing,Pants,Seasonal,111.49,63.93,8,891.92,0.0,,Gift Card,STR005,Lake Chad,West,89,
TXN009781,2022-01-25,SKU045,Elegant Scarves Grow,Accessories,Scarves,Casual,120.04,79.55,4,480.16,2.0,PROMO001,UPI,STR005,Lake Chad,West,57,
TXN009782,2020-05-07,SKU050,Chic Fragrances Great,Beauty,Fragrances,Seasonal,187.59,105.29,2,375.18,0.0,,Credit Card,STR011,New Jessica,Midwest,66,
TXN009783,2020-12-22,SKU003,Elegant Belts Ago,Accessories,Belts,Seasonal,116.64,83.37,4,466.56,0.0,,UPI,STR005,Lake Chad,West,23,039479c1-c363-461f-9400-9191d1d06bcd
TXN009784,2021-10-13,SKU002,Vintage Makeup Brother,Beauty,Makeup,Seasonal,16.04,8.47,8,128.32,0.0,,Gift Card,STR015,Adamsborough,South,40,
TXN009785,2022-08-06,SKU045,Elegant Scarves Grow,Accessories,Scarves,Casual,120.04,79.55,5,600.2,0.0,,Credit Card,STR014,East Lydiamouth,West,62,
TXN009786,2023-10-07,SKU020,Minimalist Tops Better,Clothing,Tops,Formal,199.26,131.26,9,1793.34,0.0,,UPI,STR010,Jacquelineland,Northeast,12,
TXN009787,2020-09-12,SKU029,Luxurious Makeup Rate,Beauty,Makeup,Casual,189.9,104.36,8,1519.2,0.0,,Credit Card,STR008,Ramirezstad,South,48,
TXN009788,2024-05-17,SKU030,Stylish Fragrances Science,Beauty,Fragrances,Formal,186.49,135.5,6,1118.94,0.0,,Credit Card,STR008,,South,45,31094211-b73f-4e64-b78d-2f8d8761f9da
TXN009789,2022-02-08,SKU026,Chic Makeup Option,Beauty,Makeup,Seasonal,102.84,54.87,7,719.88,6.13,PROMO005,Credit Card,STR015,Adamsborough,South,0,e6d33572-2bf9-4861-8827-c440f6d9fe17
TXN009790,2022-01-20,SKU006,Vintage Sandals Election,Footwear,Sandals,Casual,28.38,21.41,5,141.9,0.0,,Credit Card,STR014,East Lydiamouth,West,25,
TXN009791,2023-01-17,SKU048,Stylish Makeup Dinner,Beauty,Makeup,Seasonal,86.72,67.86,6,520.32,0.0,,Credit Card,STR012,South Noah,Northeast,9,
TXN009792,2021-04-25,SKU019,Classic Dresses All,CLOTHING,Dresses,Seasonal,160.5,100.58,7,1123.5,0.0,,Credit Card,STR010,Jacquelineland,Northeast,83,f93c8859-011b-4348-8981-1f35c10750bc
TXN009793,2024-04-22,SKU043,Elegant Dresses Save,Clothing,Dresses,Formal,197.21,114.3,9,1774.89,0.0,,Credit Card,STR002,Cassandraton,West,49,36c9b657-ec9a-499e-9943-7791b9b07ec4
TXN009794,2023-06-18,SKU031,Vintage Belts Offer,Accessories,Belts,Formal,199.08,138.35,7,1393.56,0.0,,Credit Card,STR004,New Kellystad,Midwest,67,
TXN009795,2024-04-20,SKU002,Vintage Makeup Brother,Beauty,Makeup,Seasonal,16.04,8.47,7,112.28,0.0,,Cash,STR015,Adamsborough,South,0,b52f80c9-d9ee-4678-8112-f0ffeba46463
TXN009796,2020-07-29,SKU007,Luxurious Skincare Dog,Unknown,Skincare,Casual,111.88,88.6,3,335.64,0.0,,Credit Card,STR011,New Jessica,Midwest,2,
TXN009797,06/18/2021,SKU018,Luxurious Handbags Almost,Accessories,Handbags,Seasonal,27.27,14.02,8,218.16,,,UPI,STR011,New Jessica,Midwest,95,f52ef4a6-ac6c-4e1b-b08d-f0942f64672f
TXN009798,2020-12-25,SKU021,Trendy Makeup Discover,Beauty,Makeup,Seasonal,139.52,92.24,7,976.64,0.0,,UPI,STR010,Jacquelineland,Northeast,100,
TXN009799,2022-04-21,SKU007,Luxurious Skincare Dog,Beauty,Skincare,Casual,111.88,88.6,4,416.29,0.0,,Credit Card,STR002,Cassandraton,West,0,5ad5a309-d5b1-496a-ae4c-16e21b799e6b
TXN009800,2022-04-04,SKU014,Chic Dresses Offer,Clothing,Dresses,Casual,86.22,44.82,6,517.32,,,Credit Card,STR004,New Kellystad,Midwest,88,
TXN009801,2024-11-24,SKU025,Classic Handbags Agrzement,Accessoriess,Handbags,Formal,112.48,82.51,7,787.36,18.74,PROMO003,UPI,STR002,Cassandraton,West,94,
TXN009802,2020-08-09,SKU001,Stylish Pants Purpose,Clothing,Pants,Formal,,37.78,7,366.87,0.0,,Cash,STR001,North Noahstad,South,66,
TXN009803,2024-06-22,SKU041,Bohemian Makeup Sure,Beautys,Makeup,Casual,168.85,133.51,3,506.55,7.72,PROMO004,Cash,STR004,New Kellystad,Midwest,97,36daa93a-6c91-4882-a12e-73c7fb368cf4
TXN009804,2020-07-07,SKU045,Elegant Scarves Grow,Accessories,Scarves,Casual,120.04,79.55,2,240.08,0.0,,UPI,STR008,Ramirezstad,South,97,
TXN009805,2021-06-24,SKU029,Luxurious Makeup Rate,Beauty,Makeup,Casual,189.9,104.36,1,189.9,14.58,PROMO004,Cash,STR008,,South,96,
TXN009806,2021-11-13,SKU038,Trendy Pants True,Clothing,Pants,Seasonal,21.52,15.46,1,21.52,3.52,PROMO003,Credit Card,STR008,Ramirezstad,South,75,
TXN009807,2020-05-11,SKU015,Stylish Fragrances Begin,Beauty,Fragrances,Formal,134.53,83.23,3,403.59,2.67,PROMO004,Gift Card,STR013,lake mark,Northeast,78,
TXN009808,2020-02-23,SKU008,Modern Necklaces Chair,Jewelry,Necklaces,Seasonal,167.59,114.89,1,167.59,0.0,,UPI,STR008,Ramirezstad,South,96,1ce370ed-6857-47ac-ba40-fe3983a5f421
TXN009809,2024-01-23,SKU047,Bohemian Makeup Clearly,Beauty,Makeup,Casual,25.22,14.02,8,201.76,0.0,,UPI,STR001,,South,16,1fa54251-5074-4c13-bc0f-94cdc2ebbaa2
TXN009810,2021-03-06,SKU023,Modern Pants Mouth,Clothing,Pants,Seasonal,194.66,141.83,2,389.32,0.0,,UPI,STR002,Cassandraton,West,16,
TXN009811,2020-12-27,SKU048,Stylish Makeup Dinner,Beautys,Makeup,Seasonal,86.72,67.86,7,607.04,0.0,,Gift Card,STR009,West Michael,Northeast,93,
TXN009812,2022-03-06,SKU040,Stylish Scarves Song,Accessories,Scarves,Formal,176.15,92.06,5,880.75,0.0,,Credit Card,STR008,Ramirezstad,South,66,
TXN009813,2020-07-17,SKU005,Vintage Dresses Face,Clothing,Dresses,Seasonal,74.65,40.81,5,373.25,0.0,,Credit Card,STR008,Ramirezstad,South,43,22cb2720-850c-4dfd-9c3d-ae1977455560
TXN009814,2020-02-16,SKU024,Modern Makeup Play,Beauty,Makeup,Seasonal,169.92,110.84,9,1529.28,6.25,PROMO004,Credit Card,STR005,Lake Chad,West,69,b4693ec4-5c7a-48ef-8324-5e357eedcc65
TXN009815,2021-12-04,SKU020,Minimalist Tops Better,Clothing,Tops,Formal,199.26,131.26,3,597.78,13.65,PROMO001,Gift Card,STR002,Cassandraton,West,10,
TXN009816,2024-09-18,SKU047,Bohemian Makeup Clearly,Beauty,Makeup,Casual,25.22,14.02,10,252.2,0.0,,UPI,STR005,Lake Chad,West,83,
TXN009817,2023-01-26,SKU017,Vintage Sneakers Knowledge,Footwear,Sneakers,Seasonal,180.59,111.93,6,954.5,5.96,PROMO004,Credit Card,STR008,Ramirezstad,South,84,
TXN009818,2020-06-16,SKU016,Classic Necklaces Performance,Jewelry,Necklaces,Formal,56.86,38.01,1000,398.02,0.0,,Cash,STR015,Adamsborough,South,88,
TXN009819,2024-03-13,SKU042,Luxurious Handbags Collection,Accessoriess,Handbags,Formal,101.46,77.05,3,304.38,0.0,,UPI,STR009,West Michael,Northeast,6,
TXN009820,2020-07-04,SKU031,Vintage Belts Offer,Accessories,Belts,Formal,199.08,138.35,8,1592.64,0.0,,Gift Card,STR012,South Noah,Northeast,21,0a6552a5-b8dd-415d-8ea0-35f049cc253f
TXN009821,2021-01-30,SKU028,Luxurious Dresses Sense,Clothing,Dresses,Seasonal,165.04,130.94,2,330.08,0.0,,Cash,STR002,Cassandraton,West,17,
TXN009822,2023-09-07,SKU016,Classic Necklaces Performance,Jewelry,Necklaces,Formal,56.86,38.01,1,56.86,0.0,,Credit Card,STR011,New Jessica,Midwest,43,
TXN009823,2023-03-31,SKU023,Modern Pants Mouth,Clothing,Pants,Seasonal,194.66,141.83,15,2919.9,0.0,,Cash,STR003,HERRERAFURT,South,55,
TXN009824,2023-12-13,SKU022,Trendy Sneakers Early,Footwear,Sneakers,Formal,65.77,36.01,1,65.77,0.0,,Credit Card,STR013,Lake Mark,Northeast,62,
TXN009825,2024-09-27,SKU033,Stylish Pants Discussion,Clothing,Pants,Seasonal,,61.16,4,487.2,1.98,PROMO001,UPI,STR012,South Noah,Northeast,17,1d9fff25-7e63-4654-93ff-5f1f150e3388
TXN009826,2024-01-18,SKU001,Stylish Pants Purpose,Clothing,Pants,Formal,52.41,37.78,1,52.41,0.17,PROMO002,Credit Card,STR013,Lake Mark,Northeast,91,
TXN009827,2022-01-03,SKU045,Elegant Scarves Grow,Accessories,Scarves,Casual,120.04,79.55,9,1080.36,0.0,,UPI,STR009,West Michael,Northeast,81,99b32070-74fa-45ce-889a-c27e628103f0
TXN009828,2024-09-19,SKU005,Vintage Dresses Face,Clothing,Dresses,Seasonal,74.65,40.81,10,746.5,0.0,,UPI,STR013,,Northeast,66,
TXN009829,2021-04-08,SKU024,Modern Makeup Play,Beauty,Makeup,Seasonal,169.92,110.84,2,339.84,17.34,PROMO003,Credit Card,STR006,Port Keith,South,52,
TXN009830,2021-12-10,SKU002,Vintage Makeup Brother,Beauty,Makeup,Seasonal,16.04,8.47,6,96.24,0.0,,Cash,STR004,,Midwest,35,
TXN009831,2024-10-17,SKU036,Stylish Fragrances Fall,Beauty,Fragrances,Formal,159.08,118.08,2,318.16,8.12,PROMO002,Cash,STR007,Port Jesseville,Midwest,0,f9e6debb-afe2-487f-8fdf-af5dbc75ed53
TXN009832,2023-10-24,SKU050,Chic Fragrances Great,Beauty,Fragrances,Seasonal,187.59,105.29,10,1875.9,0.0,,UPI,STR003,Herrerafurt,South,28,
TXN009833,2022-03-04,SKU045,elegant scarves grow,Accessories,Scarves,Casual,,79.55,4,480.16,,PROMO004,UPI,STR012,South Noah,Northeast,34,
TXN009834,2020-03-29,SKU025,Classic Handbags Agreement,Accessories,Handbags,Formal,112.48,82.51,1,112.48,11.53,PROMO005,UPI,STR003,Herrerafurt,South,84,8dcd6e9b-39d2-474a-b1a7-1782d751af9c
TXN009835,2020-09-14,SKU007,luxurious skincare dog,Beauty,Skincare,Casual,111.88,88.6,2,196.39,0.0,,Credit Card,STR015,Adamsborough,South,16,daf93e99-fc26-4da6-8a64-0fc16843a5c3
TXN009836,2023-08-26,SKU049,Minimalist Makeup Source,Beauty,Makeup,Seasonal,17.55,9.21,6,105.3,0.0,,UPI,STR005,lake chad,West,62,
TXN009837,2021-12-31,SKU047,Bohemian Makeup Clearly,Beauty,Makeup,Casual,25.22,14.02,10,252.2,0.0,,Gift Card,STR011,New Jessica,Midwest,97,11d1e7d5-db55-4642-b054-366b6d8ee559
TXN009838,2021-06-29,SKU011,Chic Sandals Require,Footwear,Sandals,Formal,49.81,28.89,5,249.05,0.0,,Credit Card,STR006,Port Keith,South,61,
TXN009839,2021-09-06,SKU038,Trendy Pants True,Clothing,Pants,Seasonal,21.52,15.46,9,193.68,0.0,,UPI,STR003,Herrerafurt,South,59,
TXN009840,2022-11-28,SKU036,Stylish Fragrances Fall,Beauty,Fragrances,Formal,159.08,118.08,3,477.24,0.0,,Credit Card,STR011,New Jessica,Midwest,55,79c5f45a-cd6c-48dd-974f-9844e50ea3ec
TXN009841,2021-10-06,SKU035,Luxurious Scarves Perform,Accessories,Scarves,Seasonal,50.7,27.36,5,253.5,0.0,,Credit Card,STR006,Port Keith,South,58,2de66d5b-5e10-43a0-addb-8943f067ad82
TXN009842,2023-01-29,SKU015,Stylish Fragrances Begin,Beauty,Fragrances,Formal,134.53,83.23,9,1210.77,0.0,,UPI,STR012,South Noah,Northeast,86,7ddcaaf6-ac95-4db1-bfac-54fd0345eeda
TXN009843,2022-04-15,SKU011,Chic Sandals Require,Unknown,Sandals,Formal,49.81,28.89,14,697.34,0.0,,Credit Card,STR015,Adamsborough,South,0,70249792-6578-4d0c-9aec-8b70ac0e7307
TXN009844,2024-05-22,SKU048,Stylish Makeup Dinner,Beauty,Makeup,Seasonal,86.72,67.86,10,867.2,0.0,,Cash,STR007,Port Jesseville,Midwest,48,
TXN009845,2023-09-09,SKU010,Trendy Sandals Blue,Footwear,Sandals,Casual,82.22,52.29,6,493.32,0.0,,Credit Card,STR010,Jacquelineland,Northeast,33,15c2f297-ad30-43ce-a896-9e7085cd3384
TXN009846,2023-11-22,SKU028,Luxurious Dresses Sense,Clothing,Dresses,Seasonal,,130.94,10,1650.4,0.0,,UPI,STR003,,South,81,668f5032-6512-4d2e-a4b3-bc8e1e850f80
TXN009847,2022-02-02,SKU041,Bohemian Makeup Sure,Beauty,Makeup,Casual,168.85,133.51,4,675.4,0.0,,Credit Card,STR015,Adamsborough,South,74,
TXN009848,2021-12-15,SKU043,Elegant Dresses Save,CLOTHING,Dresses,Formal,197.21,114.3,8,1577.68,0.0,,Credit Card,STR004,New Kellystad,Midwest,22,
TXN009849,2022-05-31,SKU028,Luxurious Dresses Sense,Clothing,Dresses,Seasonal,165.04,130.94,4,660.16,9.58,PROMO001,UPI,STR002,Cassandraton,West,81,
TXN009850,2024-03-14,SKU027,Elegant Boots Decide,Footwear,Boots,Casual,55.77,37.38,17,948.09,,,Credit Card,STR006,Port Keith,South,72,
TXN009851,2020-11-28,SKU034,Elegant Dresses List,Clothing,Dresses,Casual,173.33,90.35,2,346.66,8.74,PROMO004,Credit Card,STR011,New Jessica,Midwest,45,
TXN009852,2020-03-09,SKU023,Modern Pants Mouth,Clothing,Pants,Seasonal,194.66,141.83,4,778.64,0.0,,Gift Card,STR007,Port Jesseville,Midwest,9,
TXN009853,2021-02-26,SKU010,Trendy Sandals Blue,Footwear,Sandals,Casual,82.22,52.29,6,493.32,0.0,,Credit Card,STR015,Adamsborough,South,8,
TXN009854,2024-09-26,SKU047, Bohemian Makeup Clearly ,BEAUTY,Makeup,Casual,25.22,14.02,4,100.88,0.0,,Credit Card,STR010,Jacquelineland,Northeast,54,
TXN009855,2024-04-22,SKU013,Bohemian Earrings Wait,Jewelry,Earrings,Formal,51.73,30.9,1,51.73,0.0,,Gift Card,STR003,Herrerafurt,South,0,
TXN009856,2023-12-09,SKU015,Stylish Fragrances Begin,Beauty,Fragrances,Formal,134.53,83.23,6,807.18,0.0,,UPI,STR001,North Noahstad,South,82,
TXN009857,2022-11-26,SKU039,stylish dresses according,Clothing,Dresses,Casual,111.89,60.65,8,895.12,0.0,,UPI,STR009,West Michael,Northeast,31,
TXN009858,11/03/2021,SKU041,Bohemian Makeup Sure,Beauty,Makeup,Casual,168.85,133.51,10,1688.5,0.0,,Gift Card,STR007,Port Jesseville,Midwest,25,
TXN009859,2024-04-15,SKU026,Chic Makeup Option,Beauty,Makeup,Seasonal,102.84,54.87,8,822.72,0.0,,Credit Card,STR006,Port Keith,South,0,
TXN009860,2023-08-06,SKU003,Elegant Belts Ago,Accessories,Belts,Seasonal,116.64,83.37,4,466.56,0.0,,UPI,STR009,WEST MICHAEL,Northeast,11,
TXN009861,2024-07-29,SKU041,Bohemian Makeup Sure,Beauty,Makeup,Casual,168.85,133.51,9,1519.65,0.0,,Cash,STR011,New Jessica,Midwest,7,
TXN009862,2021-10-07,SKU013,Bohemian Earrings Wait,Jewelry,Earrings,Formal,51.73,30.9,17,879.41,0.0,,UPI,STR001,North Noahstad,South,6,1a0a7680-fa42-456e-972e-c23eb1edf3d3
TXN009863,2024-01-13,SKU018,Luxurious Handbags Almost,Accessories,Handbags,Seasonal,,14.02,10,272.7,0.0,,UPI,STR005,Lake Chad,West,92,
TXN009864,2020-01-07,SKU008,Modern Necklaces Chair,Jewelry,Necklaces,Seasonal,167.59,114.89,5,837.95,0.0,,Credit Card,STR015,Adamsborough,South,41,fa549893-e476-431a-acdf-d364bdce7f65
TXN009865,2023-06-05,SKU045,Elegant Scarves Grow,Accessories,Scarves,Casual,120.04,79.55,4,480.16,0.0,,Credit Card,STR003,Herrerafurt,South,91,f9a732dc-5d1c-4906-9090-dc9d2b3171dc
TXN009866,2021-10-27,SKU024,Modern Makeup Play,Beauty,Makeup,Seasonal,169.92,110.84,7,1189.44,0.0,,Credit Card,STR002,Cassandraton,West,0,
TXN009867,2021-02-17,SKU036,Stylish Fragrances Fall,Beauty,Fragrances,Formal,159.08,118.08,6,954.48,0.0,,Gift Card,STR011,New Jessica,Midwest,100,
TXN009868,2023-01-15,SKU004, luxurious skincare site ,Beauty,Skincare,Casual,121.96,90.6,7,853.72,0.0,,Cash,STR007,Port Jesseville,Midwest,25,
TXN009869,2021-10-04,SKU003,Elegant Belts Ago,Accessories,Belts,Seasonal,116.64,83.37,9,1049.76,0.0,,UPI,STR003,Herrerafurt,South,21,
TXN009870,2020-07-13,SKU036,Stylish Fragrances Fall,Beauty,Fragrances,Formal,,118.08,8,1272.64,0.0,,UPI,STR005,,West,68,984f5a56-3344-47eb-96b0-905232f75350
TXN009871,2023-02-19,SKU048,Stylish Makeup Dinner,Beauty,Makeup,Seasonal,86.72,67.86,2,173.44,7.58,PROMO004,Credit Card,STR015,Adamsborough,South,97,
TXN009872,2020-12-30,SKU012,Classic Pants Sit,Clothing,Pants,Seasonal,111.49,63.93,10,1114.9,3.94,PROMO003,UPI,STR013,Lake Mark,Northeast,0,
TXN009873,2020-04-04,SKU031,Vintage Belts Offer,Accessories,Belts,Formal,199.08,138.35,1,199.08,0.8,PROMO002,UPI,STR002,Cassandraton,West,78,1f6d5768-677f-4c73-bd9b-faf3d8125123
TXN009874,2020-03-24,SKU040,Stylish Scarves Song,Accessories,Scarves,Formal,176.15,92.06,9,1585.35,0.0,,UPI,STR012,,Northeast,66,
